time,loc,eci,source
2080,BEN,,SSP2
2085,BEN,-0.8271308555708468,SSP2
2085,BEN,,SSP2
2090,BEN,-0.7913738771240363,SSP2
2090,BEN,,SSP2
2095,BEN,-0.8052508047404501,SSP2
2095,BEN,,SSP2
2100,BEN,-0.7524009823831445,SSP2
2100,BEN,,SSP2
2012,BES,-4.331562932519637,BACI
2013,BES,-1.798834619424658,BACI
2014,BES,-1.7208985012983542,BACI
2014,BES,,BACI
2015,BES,-1.7714634876069122,BACI
2015,BES,,BACI
2016,BES,-2.0597656081764324,BACI
2016,BES,,BACI
2017,BES,-1.3029877203783724,BACI
2017,BES,,BACI
2018,BES,-1.2407860627988323,BACI
2018,BES,,BACI
2019,BES,-1.161260062822689,BACI
2019,BES,,BACI
2020,BES,-1.1754468747808842,BACI
2020,BES,,BACI
2021,BES,-1.9513384378524916,BACI
2021,BES,,BACI
2022,BES,-1.8608853655349424,BACI
2022,BES,,BACI
2023,BES,-1.7691461818659844,BACI
2023,BES,,BACI
2024,BES,-1.8945542697245812,BACI
2024,BES,,BACI
2012,BFA,-1.2411851340338718,BACI
2012,BFA,,BACI
2013,BFA,-0.9189587562064164,BACI
2013,BFA,,BACI
2014,BFA,-0.9710225231804702,BACI
2014,BFA,,BACI
2015,BFA,-0.3387618202832262,BACI
2015,BFA,,BACI
2016,BFA,-0.3691007029370667,BACI
2016,BFA,,BACI
2017,BFA,-0.6394664688001571,BACI
2017,BFA,,BACI
2018,BFA,-0.4648669256125587,BACI
2018,BFA,,BACI
2019,BFA,-0.4438033378711205,BACI
2019,BFA,,BACI
2020,BFA,-0.5085913584690712,BACI
2020,BFA,,BACI
2021,BFA,-0.3091402330970316,BACI
2021,BFA,,BACI
2022,BFA,-0.2836796548717034,BACI
2022,BFA,,BACI
2023,BFA,-0.3428371201157928,BACI
2023,BFA,,BACI
2024,BFA,-0.3631699660153513,BACI
2024,BFA,,BACI
2025,BFA,-0.7343544635888264,SSP2
2025,BFA,,SSP2
2030,BFA,-0.7266099251657487,SSP2
2030,BFA,,SSP2
2035,BFA,-0.7705590710074267,SSP2
2035,BFA,,SSP2
2040,BFA,-0.735376302149443,SSP2
2040,BFA,,SSP2
2045,BFA,-0.8023821355051103,SSP2
2045,BFA,,SSP2
2050,BFA,-0.6200522700168366,SSP2
2050,BFA,,SSP2
2055,BFA,-0.5681302243285636,SSP2
2055,BFA,,SSP2
2060,BFA,-0.7221029058348463,SSP2
2060,BFA,,SSP2
2065,BFA,-0.6769749024422458,SSP2
2065,BFA,,SSP2
2070,BFA,-0.6788893166782435,SSP2
2070,BFA,,SSP2
2075,BFA,-0.7615318792828072,SSP2
2075,BFA,,SSP2
2080,BFA,-0.8135304327482878,SSP2
2080,BFA,,SSP2
2085,BFA,-0.809728897971435,SSP2
2085,BFA,,SSP2
2090,BFA,-0.8220161350950875,SSP2
2090,BFA,,SSP2
2095,BFA,-0.8389607778535888,SSP2
2095,BFA,,SSP2
2100,BFA,-0.8356548004872326,SSP2
2100,BFA,,SSP2
2012,BGD,0.4383443904869462,BACI
2012,BGD,,BACI
2013,BGD,0.2975797293775042,BACI
2013,BGD,,BACI
2014,BGD,0.1432506277654285,BACI
2014,BGD,,BACI
2015,BGD,0.2740713447906992,BACI
2015,BGD,,BACI
2016,BGD,0.2193344438703286,BACI
2016,BGD,,BACI
2017,BGD,0.1252679033121831,BACI
2017,BGD,,BACI
2018,BGD,0.2847075186912192,BACI
2018,BGD,,BACI
2019,BGD,0.1509274600115702,BACI
2019,BGD,,BACI
2020,BGD,0.0184933344035676,BACI
2020,BGD,,BACI
2021,BGD,0.1212839401645758,BACI
2021,BGD,,BACI
2022,BGD,0.0693378353991886,BACI
2022,BGD,,BACI
2023,BGD,-0.0048379640677999,BACI
2023,BGD,,BACI
2024,BGD,-0.0975467532714557,BACI
2024,BGD,,BACI
2025,BGD,-0.0752893226298869,SSP2
2025,BGD,,SSP2
2030,BGD,-0.0859477121632926,SSP2
2030,BGD,,SSP2
2035,BGD,-0.0676525594756562,SSP2
2035,BGD,,SSP2
2040,BGD,0.0591853601177636,SSP2
2040,BGD,,SSP2
2045,BGD,0.0594309179202945,SSP2
2045,BGD,,SSP2
2050,BGD,0.0016460564397981,SSP2
2050,BGD,,SSP2
2055,BGD,0.1230612684515811,SSP2
2055,BGD,,SSP2
2060,BGD,0.1374061387537812,SSP2
2060,BGD,,SSP2
2065,BGD,0.1462938078929622,SSP2
2065,BGD,,SSP2
2070,BGD,0.1737691552514585,SSP2
2070,BGD,,SSP2
2075,BGD,0.2202973084744534,SSP2
2075,BGD,,SSP2
2080,BGD,0.2172910500957008,SSP2
2080,BGD,,SSP2
2085,BGD,0.2155278611080958,SSP2
2085,BGD,,SSP2
2090,BGD,0.2132642006996962,SSP2
2090,BGD,,SSP2
2095,BGD,0.1355468888892416,SSP2
2095,BGD,,SSP2
2100,BGD,0.0049524908347055,SSP2
2100,BGD,,SSP2
2012,BGR,,BACI
2012,BGR,1.3050099087513187,BACI
2013,BGR,1.276573829760427,BACI
2013,BGR,,BACI
2014,BGR,1.439534619365916,BACI
2014,BGR,,BACI
2015,BGR,1.3411917244421,BACI
2015,BGR,,BACI
2016,BGR,,BACI
2016,BGR,1.3984223993787903,BACI
2017,BGR,,BACI
2017,BGR,1.35371050575606,BACI
2018,BGR,,BACI
2018,BGR,1.0617436383586265,BACI
2019,BGR,,BACI
2019,BGR,1.1269480064114323,BACI
2020,BGR,,BACI
2020,BGR,1.1522922186160085,BACI
2021,BGR,,BACI
2021,BGR,1.2194937583944567,BACI
2022,BGR,1.1111274303443832,BACI
2022,BGR,,BACI
2023,BGR,1.1121952561352788,BACI
2023,BGR,,BACI
2024,BGR,,BACI
2024,BGR,1.0430788938382318,BACI
2025,BGR,,SSP2
2025,BGR,1.1017292121309534,SSP2
2030,BGR,,SSP2
2030,BGR,0.8805878891280589,SSP2
2035,BGR,,SSP2
2035,BGR,1.0541526138297368,SSP2
2040,BGR,,SSP2
2040,BGR,1.0496876860719335,SSP2
2045,BGR,,SSP2
2045,BGR,1.0677222991328077,SSP2
2050,BGR,,SSP2
2050,BGR,1.056457800608874,SSP2
2055,BGR,,SSP2
2055,BGR,1.1836859168346503,SSP2
2060,BGR,,SSP2
2060,BGR,1.1932508343656023,SSP2
2065,BGR,,SSP2
2065,BGR,0.9800295377618852,SSP2
2070,BGR,,SSP2
2070,BGR,1.0788476245274377,SSP2
2075,BGR,,SSP2
2075,BGR,1.0913698956530098,SSP2
2080,BGR,,SSP2
2080,BGR,1.106904664551428,SSP2
2085,BGR,,SSP2
2085,BGR,1.0557438888535209,SSP2
2090,BGR,1.0992748682608544,SSP2
2090,BGR,,SSP2
2095,BGR,1.079063157264471,SSP2
2095,BGR,,SSP2
2100,BGR,1.0526482633359475,SSP2
2100,BGR,,SSP2
2012,BHR,0.2375751338543056,BACI
2012,BHR,,BACI
2013,BHR,0.5057528043784354,BACI
2013,BHR,,BACI
2014,BHR,0.5450809669285105,BACI
2014,BHR,,BACI
2015,BHR,0.6312733152185865,BACI
2015,BHR,,BACI
2016,BHR,0.4879681708943502,BACI
2016,BHR,,BACI
2017,BHR,0.5890039905116071,BACI
2017,BHR,,BACI
2018,BHR,0.6892135775677275,BACI
2018,BHR,,BACI
2019,BHR,,BACI
2019,BHR,0.610875879342394,BACI
2020,BHR,0.5942518623467328,BACI
2020,BHR,,BACI
2021,BHR,0.7235572569604904,BACI
2021,BHR,,BACI
2022,BHR,0.4443279949339445,BACI
2022,BHR,,BACI
2023,BHR,0.4441009496521514,BACI
2023,BHR,,BACI
2024,BHR,0.3229296781785724,BACI
2024,BHR,,BACI
2025,BHR,0.2946218837221065,SSP2
2025,BHR,,SSP2
2030,BHR,0.2742358365296649,SSP2
2030,BHR,,SSP2
2035,BHR,0.310185724370807,SSP2
2035,BHR,,SSP2
2040,BHR,0.5681791574309834,SSP2
2040,BHR,,SSP2
2045,BHR,0.4853743211166175,SSP2
2045,BHR,,SSP2
2050,BHR,0.3571432076759395,SSP2
2050,BHR,,SSP2
2055,BHR,0.4026078715229653,SSP2
2055,BHR,,SSP2
2060,BHR,0.3672013020645712,SSP2
2060,BHR,,SSP2
2065,BHR,0.3661363556663068,SSP2
2065,BHR,,SSP2
2070,BHR,0.3750249029727024,SSP2
2070,BHR,,SSP2
2075,BHR,0.3883332845687326,SSP2
2075,BHR,,SSP2
2080,BHR,0.3744629188548679,SSP2
2080,BHR,,SSP2
2085,BHR,0.4198859313564572,SSP2
2085,BHR,,SSP2
2090,BHR,0.4033690993046865,SSP2
2090,BHR,,SSP2
2095,BHR,0.3370999141463163,SSP2
2095,BHR,,SSP2
2100,BHR,0.3050559423642376,SSP2
2100,BHR,,SSP2
2012,BHS,-0.521028707028909,BACI
2012,BHS,,BACI
2013,BHS,-0.1143253275527316,BACI
2013,BHS,,BACI
2014,BHS,-0.2578637583811268,BACI
2014,BHS,,BACI
2015,BHS,-0.1910654141462651,BACI
2015,BHS,,BACI
2016,BHS,-0.1912520599585296,BACI
2016,BHS,,BACI
2017,BHS,-0.4856428018907248,BACI
2017,BHS,,BACI
2018,BHS,-0.3431892459132059,BACI
2018,BHS,,BACI
2019,BHS,-0.2496728604055088,BACI
2019,BHS,,BACI
2020,BHS,-0.4733371567963315,BACI
2020,BHS,,BACI
2021,BHS,-0.4647189714130662,BACI
2021,BHS,,BACI
2022,BHS,-0.3938093833977847,BACI
2022,BHS,,BACI
2023,BHS,-0.5426002141505447,BACI
2023,BHS,,BACI
2024,BHS,-0.3504622187850869,BACI
2024,BHS,,BACI
2025,BHS,-0.6706783491842209,SSP2
2025,BHS,,SSP2
2030,BHS,-0.6916265711140773,SSP2
2030,BHS,,SSP2
2035,BHS,-0.6072517504563559,SSP2
2035,BHS,,SSP2
2040,BHS,-0.5650818587346674,SSP2
2040,BHS,,SSP2
2045,BHS,-0.5392460034413575,SSP2
2045,BHS,,SSP2
2050,BHS,-0.6009353111933089,SSP2
2050,BHS,,SSP2
2055,BHS,-0.4849122330658563,SSP2
2055,BHS,,SSP2
2060,BHS,-0.5280581601618078,SSP2
2060,BHS,,SSP2
2065,BHS,-0.5355147552696015,SSP2
2065,BHS,,SSP2
2070,BHS,-0.5138775180791574,SSP2
2070,BHS,,SSP2
2075,BHS,-0.3590164349610713,SSP2
2075,BHS,,SSP2
2080,BHS,-0.2004199652631379,SSP2
2080,BHS,,SSP2
2085,BHS,-0.2120592457539537,SSP2
2085,BHS,,SSP2
2090,BHS,-0.2314654472457847,SSP2
2090,BHS,,SSP2
2095,BHS,-0.2257871260327274,SSP2
2095,BHS,,SSP2
2100,BHS,-0.2376507086364524,SSP2
2100,BHS,,SSP2
2012,BIH,,BACI
2012,BIH,0.6546658650006454,BACI
2013,BIH,0.5926883111102412,BACI
2013,BIH,,BACI
2014,BIH,0.4876556876672165,BACI
2014,BIH,,BACI
2015,BIH,0.4364465052682952,BACI
2015,BIH,,BACI
2016,BIH,0.5541393822400444,BACI
2016,BIH,,BACI
2017,BIH,0.4137894514800319,BACI
2017,BIH,,BACI
2018,BIH,0.3741869072465686,BACI
2018,BIH,,BACI
2019,BIH,0.4163449054275668,BACI
2019,BIH,,BACI
2020,BIH,0.3697769349152461,BACI
2020,BIH,,BACI
2021,BIH,0.3278927161252312,BACI
2021,BIH,,BACI
2022,BIH,0.1850473281692538,BACI
2022,BIH,,BACI
2023,BIH,0.2519633624388703,BACI
2023,BIH,,BACI
2024,BIH,0.2833683789303088,BACI
2024,BIH,,BACI
2025,BIH,0.0240090186035606,SSP2
2025,BIH,,SSP2
2030,BIH,0.0034195654878851,SSP2
2030,BIH,,SSP2
2035,BIH,-0.0361339699139927,SSP2
2035,BIH,,SSP2
2040,BIH,-0.040334740229729,SSP2
2040,BIH,,SSP2
2045,BIH,-0.0550489751757737,SSP2
2045,BIH,,SSP2
2050,BIH,-0.0624345343026099,SSP2
2050,BIH,,SSP2
2055,BIH,0.062167348584994,SSP2
2055,BIH,,SSP2
2060,BIH,-0.0257204198057684,SSP2
2060,BIH,,SSP2
2065,BIH,-0.0413981232465563,SSP2
2065,BIH,,SSP2
2070,BIH,0.002505228915869,SSP2
2070,BIH,,SSP2
2075,BIH,0.0184766245396778,SSP2
2075,BIH,,SSP2
2080,BIH,-0.0192798508122944,SSP2
2080,BIH,,SSP2
2085,BIH,-0.0400112342452369,SSP2
2085,BIH,,SSP2
2090,BIH,-0.0259761140408908,SSP2
2090,BIH,,SSP2
2095,BIH,-0.0385153425678947,SSP2
2095,BIH,,SSP2
2100,BIH,-0.0888974095819747,SSP2
2100,BIH,,SSP2
2013,BLM,-1.1128129236979438,BACI
2013,BLM,,BACI
2014,BLM,-0.9158546527188792,BACI
2014,BLM,,BACI
2015,BLM,-1.066432770757712,BACI
2015,BLM,,BACI
2016,BLM,-1.2675897349190266,BACI
2016,BLM,,BACI
2017,BLM,-0.9891142098453028,BACI
2017,BLM,,BACI
2018,BLM,-1.317732103099398,BACI
2018,BLM,,BACI
2019,BLM,-1.0271430221231168,BACI
2019,BLM,,BACI
2020,BLM,-0.9906726120602684,BACI
2020,BLM,,BACI
2021,BLM,-1.1611590075329885,BACI
2021,BLM,,BACI
2022,BLM,-1.627149418238931,BACI
2022,BLM,,BACI
2023,BLM,-1.192752416309591,BACI
2023,BLM,,BACI
2024,BLM,-1.1338465489915015,BACI
2024,BLM,,BACI
2012,BLR,1.0998694903663513,BACI
2012,BLR,,BACI
2013,BLR,1.2651994597811402,BACI
2013,BLR,,BACI
2014,BLR,,BACI
2014,BLR,1.3099320373766674,BACI
2015,BLR,1.4377836426600317,BACI
2015,BLR,,BACI
2016,BLR,1.3093181473894224,BACI
2016,BLR,,BACI
2017,BLR,1.2846651676980476,BACI
2017,BLR,,BACI
2018,BLR,1.3043822422020157,BACI
2018,BLR,,BACI
2019,BLR,1.4347312146370188,BACI
2019,BLR,,BACI
2020,BLR,1.3363709257743746,BACI
2020,BLR,,BACI
2021,BLR,1.3538119092489962,BACI
2021,BLR,,BACI
2022,BLR,0.709349459570159,BACI
2022,BLR,,BACI
2023,BLR,0.6875192851455726,BACI
2023,BLR,,BACI
2024,BLR,0.6533494514088548,BACI
2024,BLR,,BACI
2025,BLR,-0.2007649483949196,SSP2
2025,BLR,,SSP2
2030,BLR,-0.2326690968436601,SSP2
2030,BLR,,SSP2
2035,BLR,-0.281977903752608,SSP2
2035,BLR,,SSP2
2040,BLR,-0.2908628637740921,SSP2
2040,BLR,,SSP2
2045,BLR,-0.298769256775898,SSP2
2045,BLR,,SSP2
2050,BLR,-0.2905278850519864,SSP2
2050,BLR,,SSP2
2055,BLR,-0.3444343728151293,SSP2
2055,BLR,,SSP2
2060,BLR,-0.3502979303245565,SSP2
2060,BLR,,SSP2
2065,BLR,-0.339757869287329,SSP2
2065,BLR,,SSP2
2070,BLR,-0.2931081366580691,SSP2
2070,BLR,,SSP2
2075,BLR,-0.3058586002914792,SSP2
2075,BLR,,SSP2
2080,BLR,-0.2753169909420701,SSP2
2080,BLR,,SSP2
2085,BLR,-0.2714038993155396,SSP2
2085,BLR,,SSP2
2090,BLR,-0.2849215611266386,SSP2
2090,BLR,,SSP2
2095,BLR,-0.2648540460252401,SSP2
2095,BLR,,SSP2
2100,BLR,-0.1954995190321104,SSP2
2100,BLR,,SSP2
2012,BLZ,-0.5874057760561505,BACI
2012,BLZ,,BACI
2013,BLZ,-0.2745758278296162,BACI
2013,BLZ,,BACI
2014,BLZ,-0.6185868453144461,BACI
2014,BLZ,,BACI
2015,BLZ,-0.5859861758558048,BACI
2015,BLZ,,BACI
2016,BLZ,-0.5133527830437138,BACI
2016,BLZ,,BACI
2017,BLZ,-0.758750364576605,BACI
2017,BLZ,,BACI
2018,BLZ,-0.7327783460375545,BACI
2018,BLZ,,BACI
2019,BLZ,-0.5358586469967294,BACI
2019,BLZ,,BACI
2020,BLZ,-0.4476158643289843,BACI
2020,BLZ,,BACI
2021,BLZ,-0.5544053211101493,BACI
2021,BLZ,,BACI
2022,BLZ,-0.4425716935643308,BACI
2022,BLZ,,BACI
2023,BLZ,-0.4136850718858549,BACI
2023,BLZ,,BACI
2024,BLZ,-0.4161480538828398,BACI
2024,BLZ,,BACI
2025,BLZ,-0.9773494238212213,SSP2
2025,BLZ,,SSP2
2030,BLZ,-0.9856051905533176,SSP2
2030,BLZ,,SSP2
2035,BLZ,-1.0216735103207744,SSP2
2035,BLZ,,SSP2
2040,BLZ,-1.0216992740445798,SSP2
2040,BLZ,,SSP2
2045,BLZ,-1.039910322823178,SSP2
2045,BLZ,,SSP2
2050,BLZ,-0.9901384641760604,SSP2
2050,BLZ,,SSP2
2055,BLZ,-0.9943032040386462,SSP2
2055,BLZ,,SSP2
2060,BLZ,-1.0276905349516685,SSP2
2060,BLZ,,SSP2
2065,BLZ,-1.009037473747866,SSP2
2065,BLZ,,SSP2
2070,BLZ,-1.080488555403904,SSP2
2070,BLZ,,SSP2
2075,BLZ,-1.109618109240393,SSP2
2075,BLZ,,SSP2
2080,BLZ,-1.1127154001659976,SSP2
2080,BLZ,,SSP2
2085,BLZ,-0.844757038587055,SSP2
2085,BLZ,,SSP2
2090,BLZ,-0.8123074568497785,SSP2
2090,BLZ,,SSP2
2095,BLZ,-0.8062032841169082,SSP2
2095,BLZ,,SSP2
2100,BLZ,-0.807792168532697,SSP2
2100,BLZ,,SSP2
2012,BMU,-0.6489567739468269,BACI
2012,BMU,,BACI
2013,BMU,-0.7636156044089993,BACI
2013,BMU,,BACI
2014,BMU,-1.1715961635992589,BACI
2014,BMU,,BACI
2015,BMU,-1.2501470680670437,BACI
2015,BMU,,BACI
2016,BMU,-0.9098462368580634,BACI
2016,BMU,,BACI
2017,BMU,-1.246760246014058,BACI
2017,BMU,,BACI
2018,BMU,-1.1290150661830682,BACI
2018,BMU,,BACI
2019,BMU,-1.0386384062347214,BACI
2019,BMU,,BACI
2020,BMU,-0.8030331586505608,BACI
2020,BMU,,BACI
2021,BMU,-1.0251166817727486,BACI
2021,BMU,,BACI
2022,BMU,-1.234044787509094,BACI
2022,BMU,,BACI
2023,BMU,-1.152714523063226,BACI
2023,BMU,,BACI
2024,BMU,-1.036023306694852,BACI
2024,BMU,,BACI
2012,BOL,0.4473762403983144,BACI
2012,BOL,,BACI
2013,BOL,0.401096108404348,BACI
2013,BOL,,BACI
2014,BOL,0.2251739831884827,BACI
2014,BOL,,BACI
2015,BOL,0.1492253266918476,BACI
2015,BOL,,BACI
2016,BOL,0.316151424094341,BACI
2016,BOL,,BACI
2017,BOL,0.3783890605073315,BACI
2017,BOL,,BACI
2018,BOL,0.4086883089828235,BACI
2018,BOL,,BACI
2019,BOL,0.3976927125590418,BACI
2019,BOL,,BACI
2020,BOL,0.4757995487790843,BACI
2020,BOL,,BACI
2021,BOL,0.2610448718645563,BACI
2021,BOL,,BACI
2022,BOL,0.5000358132580398,BACI
2022,BOL,,BACI
2023,BOL,0.2841001738176458,BACI
2023,BOL,,BACI
2024,BOL,0.480730830606631,BACI
2024,BOL,,BACI
2025,BOL,-0.7006557427053826,SSP2
2025,BOL,,SSP2
2030,BOL,-0.679004428302941,SSP2
2030,BOL,,SSP2
2035,BOL,-0.6821528401347974,SSP2
2035,BOL,,SSP2
2040,BOL,-0.696192796946584,SSP2
2040,BOL,,SSP2
2045,BOL,-0.7206175438135879,SSP2
2045,BOL,,SSP2
2050,BOL,-0.7128636587783819,SSP2
2050,BOL,,SSP2
2055,BOL,-0.7172589514982534,SSP2
2055,BOL,,SSP2
2060,BOL,-0.7271040554315487,SSP2
2060,BOL,,SSP2
2065,BOL,-0.7274614721820905,SSP2
2065,BOL,,SSP2
2070,BOL,-0.727191669097612,SSP2
2070,BOL,,SSP2
2075,BOL,-0.6993600454642158,SSP2
2075,BOL,,SSP2
2080,BOL,-0.6902712938542946,SSP2
2080,BOL,,SSP2
2085,BOL,-0.7197117358789369,SSP2
2085,BOL,,SSP2
2090,BOL,-0.7373385686887962,SSP2
2090,BOL,,SSP2
2095,BOL,-0.738994159016707,SSP2
2095,BOL,,SSP2
2100,BOL,-0.7133506570734188,SSP2
2100,BOL,,SSP2
2012,BRA,,BACI
2012,BRA,1.246128729397915,BACI
2013,BRA,,BACI
2013,BRA,1.4167336217718725,BACI
2014,BRA,1.2012046097602005,BACI
2014,BRA,,BACI
2015,BRA,1.505624891519236,BACI
2015,BRA,,BACI
2016,BRA,1.63775985823789,BACI
2016,BRA,,BACI
2017,BRA,1.6976790514926088,BACI
2017,BRA,,BACI
2018,BRA,,BACI
2018,BRA,1.66578456993995,BACI
2019,BRA,,BACI
2019,BRA,1.5324789594177897,BACI
2020,BRA,,BACI
2020,BRA,1.6563775535453131,BACI
2021,BRA,,BACI
2021,BRA,1.7438964280780274,BACI
2022,BRA,,BACI
2022,BRA,1.5998750961236812,BACI
2023,BRA,,BACI
2023,BRA,1.7350343116283833,BACI
2024,BRA,1.7164496624266858,BACI
2024,BRA,,BACI
2025,BRA,,SSP2
2025,BRA,1.162071623741038,SSP2
2030,BRA,,SSP2
2030,BRA,1.166837534930933,SSP2
2035,BRA,,SSP2
2035,BRA,1.2291649072023711,SSP2
2040,BRA,,SSP2
2040,BRA,1.2141415067556074,SSP2
2045,BRA,,SSP2
2045,BRA,1.1661571667465849,SSP2
2050,BRA,,SSP2
2050,BRA,1.093214145828605,SSP2
2055,BRA,,SSP2
2055,BRA,1.2029911336969643,SSP2
2060,BRA,,SSP2
2060,BRA,1.195011950495722,SSP2
2065,BRA,,SSP2
2065,BRA,1.18833573700175,SSP2
2070,BRA,,SSP2
2070,BRA,0.9874175715016942,SSP2
2075,BRA,,SSP2
2075,BRA,1.0099737334129262,SSP2
2080,BRA,,SSP2
2080,BRA,0.998310085303212,SSP2
2085,BRA,,SSP2
2085,BRA,0.975975890110518,SSP2
2090,BRA,,SSP2
2090,BRA,0.8655022340694185,SSP2
2095,BRA,,SSP2
2095,BRA,0.7857655043073505,SSP2
2100,BRA,,SSP2
2100,BRA,0.7709108612755655,SSP2
2012,BRB,-0.8258356019786507,BACI
2012,BRB,,BACI
2013,BRB,-0.7859865244215599,BACI
2013,BRB,,BACI
2014,BRB,-0.6953969554894812,BACI
2014,BRB,,BACI
2015,BRB,-0.6634732281891706,BACI
2015,BRB,,BACI
2016,BRB,-0.73475652229293,BACI
2016,BRB,,BACI
2017,BRB,-0.5027359055581598,BACI
2017,BRB,,BACI
2018,BRB,-0.6559359961202962,BACI
2018,BRB,,BACI
2019,BRB,-0.4657184820157079,BACI
2019,BRB,,BACI
2020,BRB,-0.5044131373454998,BACI
2020,BRB,,BACI
2021,BRB,-0.6587751160757293,BACI
2021,BRB,,BACI
2022,BRB,-0.4446920347293479,BACI
2022,BRB,,BACI
2023,BRB,-0.4686378934136753,BACI
2023,BRB,,BACI
2024,BRB,-0.4546818188176287,BACI
2024,BRB,,BACI
2025,BRB,-0.8857655686868212,SSP2
2025,BRB,,SSP2
2030,BRB,-0.8763078673232441,SSP2
2030,BRB,,SSP2
2035,BRB,-0.9376394973584136,SSP2
2035,BRB,,SSP2
2040,BRB,-0.9349493423801928,SSP2
2040,BRB,,SSP2
2045,BRB,-0.9764187814884108,SSP2
2045,BRB,,SSP2
2050,BRB,-0.9281587225927556,SSP2
2050,BRB,,SSP2
2055,BRB,-0.8006923146903222,SSP2
2055,BRB,,SSP2
2060,BRB,-0.8162205365252538,SSP2
2060,BRB,,SSP2
2065,BRB,-0.7941371401676613,SSP2
2065,BRB,,SSP2
2070,BRB,-0.7727454579458515,SSP2
2070,BRB,,SSP2
2075,BRB,-0.7343652835119597,SSP2
2075,BRB,,SSP2
2080,BRB,-0.6433612139940006,SSP2
2080,BRB,,SSP2
2085,BRB,-0.639707400056441,SSP2
2085,BRB,,SSP2
2090,BRB,-0.5852149496035093,SSP2
2090,BRB,,SSP2
2095,BRB,-0.630055973078896,SSP2
2095,BRB,,SSP2
2100,BRB,-0.6343074874496518,SSP2
2100,BRB,,SSP2
2012,BRN,-0.6436371791757842,BACI
2012,BRN,,BACI
2013,BRN,-0.1594826364235939,BACI
2013,BRN,,BACI
2014,BRN,-0.4608469992346446,BACI
2014,BRN,,BACI
2015,BRN,0.1757829965340761,BACI
2015,BRN,,BACI
2016,BRN,-0.1301617574520677,BACI
2016,BRN,,BACI
2017,BRN,-0.1616659153803115,BACI
2017,BRN,,BACI
2018,BRN,-0.1418295935174086,BACI
2018,BRN,,BACI
2019,BRN,0.1040559998787452,BACI
2019,BRN,,BACI
2020,BRN,0.0902870652589951,BACI
2020,BRN,,BACI
2021,BRN,-0.2472621980788091,BACI
2021,BRN,,BACI
2022,BRN,0.1968394438875091,BACI
2022,BRN,,BACI
2023,BRN,-0.0855933905428468,BACI
2023,BRN,,BACI
2024,BRN,-0.1506931655487356,BACI
2024,BRN,,BACI
2025,BRN,-0.5550476537163467,SSP2
2025,BRN,,SSP2
2030,BRN,-0.5895932387940506,SSP2
2030,BRN,,SSP2
2035,BRN,-0.5781865868268796,SSP2
2035,BRN,,SSP2
2040,BRN,-0.2815295459809236,SSP2
2040,BRN,,SSP2
2045,BRN,-0.2836736322063152,SSP2
2045,BRN,,SSP2
2050,BRN,-0.2814029811770833,SSP2
2050,BRN,,SSP2
2055,BRN,-0.4499212558720203,SSP2
2055,BRN,,SSP2
2060,BRN,-0.454413254920879,SSP2
2060,BRN,,SSP2
2065,BRN,-0.4385375760919227,SSP2
2065,BRN,,SSP2
2070,BRN,-0.3889601536275099,SSP2
2070,BRN,,SSP2
2075,BRN,-0.3712648881772473,SSP2
2075,BRN,,SSP2
2080,BRN,-0.4148755561296303,SSP2
2080,BRN,,SSP2
2085,BRN,-0.3477289032499323,SSP2
2085,BRN,,SSP2
2090,BRN,-0.3144415244556385,SSP2
2090,BRN,,SSP2
2095,BRN,-0.3432662232754138,SSP2
2095,BRN,,SSP2
2100,BRN,-0.4637993142877635,SSP2
2100,BRN,,SSP2
2012,BTN,0.4390924907969047,BACI
2012,BTN,,BACI
2013,BTN,-0.9966327809524388,BACI
2013,BTN,,BACI
2014,BTN,-0.8445530152357377,BACI
2014,BTN,,BACI
2015,BTN,-0.4045768795676009,BACI
2015,BTN,,BACI
2016,BTN,-0.0149264399503958,BACI
2016,BTN,,BACI
2017,BTN,-0.1692756686354135,BACI
2017,BTN,,BACI
2018,BTN,-0.1578788565088485,BACI
2018,BTN,,BACI
2019,BTN,-0.3352842295355694,BACI
2019,BTN,,BACI
2020,BTN,-0.2809703603380654,BACI
2020,BTN,,BACI
2021,BTN,-0.424877602848151,BACI
2021,BTN,,BACI
2022,BTN,-0.4936686555630517,BACI
2022,BTN,,BACI
2023,BTN,-0.2096354668575212,BACI
2023,BTN,,BACI
2024,BTN,-0.326564799639724,BACI
2024,BTN,,BACI
2012,BWA,-0.0324696982350972,BACI
2012,BWA,,BACI
2013,BWA,-0.3134826947389435,BACI
2013,BWA,,BACI
2014,BWA,0.5461021958113207,BACI
2014,BWA,,BACI
2015,BWA,0.1231392917951297,BACI
2015,BWA,,BACI
2016,BWA,-0.0346145381181217,BACI
2016,BWA,,BACI
2017,BWA,0.3436959733339609,BACI
2017,BWA,,BACI
2018,BWA,0.1391407992097013,BACI
2018,BWA,,BACI
2019,BWA,0.0309111830942068,BACI
2019,BWA,,BACI
2020,BWA,-0.0647388896093272,BACI
2020,BWA,,BACI
2021,BWA,-0.0558519614563446,BACI
2021,BWA,,BACI
2022,BWA,0.171808986088276,BACI
2022,BWA,,BACI
2023,BWA,0.2640294217829422,BACI
2023,BWA,,BACI
2024,BWA,0.0204697810968722,BACI
2024,BWA,,BACI
2025,BWA,-0.4969412193219902,SSP2
2025,BWA,,SSP2
2030,BWA,-0.5650597229402087,SSP2
2030,BWA,,SSP2
